"traffic_volume","temp_l1","holiday","t"
372,38.5700000000001,0,22072
372,38.048,0,22073
737,38.048,0,22074
737,36.5,0,22075
737,36.5,0,22076
1670,36.5,0,22077
1670,35.7260000000001,0,22078
1670,35.7260000000001,0,22079
2450,35.7260000000001,0,22080
3240,36.374,0,22081
3858,36.8960000000001,0,22082
4083,38.174,0,22083
3570,39.4700000000001,0,22084
3662,40.73,0,22085
2675,41.9,0,22086
2275,41.7020000000001,0,22087
1808,37.796,0,22088
533,32.6120000000001,0,22089
299,30.434,0,22090
266,29.1200000000001,0,22091
266,28.6520000000001,0,22092
302,28.6520000000001,0,22093
302,28.4,0,22094
2584,28.4,0,22095
2584,28.382,0,22096
5429,28.382,0,22097
6412,30.074,0,22098
4949,31.0280000000001,0,22099
4533,33.8,0,22100
5028,43.034,0,22101
5033,46.382,0,22102
5817,52.43,0,22103
6333,54.8780000000001,0,22104
3343,56.948,0,22105
2298,56.6780000000001,0,22106
1645,48.4700000000001,0,22107
607,40.874,0,22108
379,39.7040000000001,0,22109
333,39.5600000000001,0,22110
843,39.308,0,22111
2666,39.83,0,22112
5513,40.208,0,22113
6786,40.622,0,22114
5928,40.6040000000001,0,22115
5397,44.2040000000001,0,22116
4527,48.722,0,22117
5156,52.7540000000001,0,22118
5161,56.3540000000001,0,22119
5606,62.7260000000001,0,22120
7083,63.4280000000001,0,22121
4758,63.5540000000001,0,22122
3051,61.772,0,22123
2839,56.7860000000001,0,22124
586,54.8780000000001,0,22125
586,49.046,0,22126
299,49.046,0,22127
299,45.6260000000001,0,22128
879,45.6260000000001,0,22129
879,44.9780000000001,0,22130
5262,44.9780000000001,0,22131
5262,44.474,0,22132
5923,44.474,0,22133
5923,43.8260000000001,0,22134
5923,43.8260000000001,0,22135
4527,43.8260000000001,0,22136
4527,43.448,0,22137
4527,43.448,0,22138
4629,43.448,0,22139
4629,43.7,0,22140
4629,43.7,0,22141
5027,43.7,0,22142
5027,44.042,0,22143
5027,44.042,0,22144
4939,44.042,0,22145
4939,44.7260000000001,0,22146
5999,44.7260000000001,0,22147
6672,45.248,0,22148
4784,46.634,0,22149
2574,46.274,0,22150
1082,45.68,0,22151
375,44.9780000000001,0,22152
279,44.096,0,22153
339,43.448,0,22154
2666,43.0520000000001,0,22155
5420,42.1700000000001,0,22156
5420,41.1440000000001,0,22157
6284,41.1440000000001,0,22158
6284,40.3700000000001,0,22159
5980,40.3700000000001,0,22160
4733,40.0280000000001,0,22161
4733,40.3520000000001,0,22162
5020,40.3520000000001,0,22163
5294,42.53,0,22164
5725,47.48,0,22165
6789,49.388,0,22166
4758,49.532,0,22167
3568,48.3260000000001,0,22168
2998,44.6,0,22169
2998,41.1260000000001,0,22170
731,41.1260000000001,0,22171
458,38.498,0,22172
378,36.446,0,22173
2539,35.708,0,22174
2539,37.6520000000001,0,22175
5117,37.6520000000001,0,22176
5117,35.006,0,22177
5117,35.006,0,22178
6558,35.006,0,22179
6558,34.5200000000001,0,22180
5290,34.5200000000001,0,22181
5439,34.6460000000001,0,22182
5597,35.9780000000001,0,22183
5889,37.148,0,22184
6830,38.048,0,22185
5129,39.596,0,22186
3329,38.138,0,22187
3085,34.2860000000001,0,22188
1492,32.2520000000001,0,22189
744,33.2780000000001,0,22190
452,33.44,0,22191
452,33.08,0,22192
1467,33.08,0,22193
3145,30.6860000000001,0,22194
4326,28.292,0,22195
4823,27.59,0,22196
5023,29.3540000000001,0,22197
4930,30.2,0,22198
4859,33.422,0,22199
4622,35.006,0,22200
4071,34.4120000000001,0,22201
2865,33.548,0,22202
2938,32.846,0,22203
3339,31.6760000000001,0,22204
1595,30.9200000000001,0,22205
744,31.1,0,22206
452,31.208,0,22207
1210,30.7040000000001,0,22208
2484,31.316,0,22209
2907,33.6200000000001,0,22210
4137,40.856,0,22211
4950,56.048,0,22212
4695,59.3600000000001,0,22213
4318,62.7620000000001,0,22214
3992,56.732,0,22215
2884,48.974,0,22216
2158,37.4180000000001,0,22217
1081,34.6460000000001,0,22218
595,31.874,0,22219
285,29.6780000000001,0,22220
867,29.6600000000001,0,22221
2632,28.7600000000001,0,22222
5684,28.7780000000001,0,22223
6549,28.8860000000001,0,22224
5124,28.9940000000001,0,22225
4363,29.948,0,22226
4804,32.846,0,22227
4880,33.44,0,22228
5249,35.33,0,22229
6422,36.05,0,22230
4286,37.274,0,22231
2495,39.074,0,22232
2256,37.832,0,22233
1648,32.5940000000001,0,22234
1116,31.856,0,22235
572,31.4780000000001,0,22236
353,30.2,0,22237
280,29.8760000000001,0,22238
317,29.282,0,22239
833,29.066,0,22240
5857,28.58,0,22241
6904,29.8040000000001,0,22242
6246,30.6680000000001,0,22243
5155,33.35,0,22244
4350,34.9520000000001,0,22245
4793,35.348,0,22246
4793,35.348,0,22247
4951,35.348,0,22248
4876,34.7,0,22249
4876,33.9440000000001,0,22250
5650,33.9440000000001,0,22251
5650,34.1780000000001,0,22252
5650,34.1780000000001,0,22253
6598,34.1780000000001,0,22254
6598,35.24,0,22255
6213,35.24,0,22256
4531,35.834,0,22257
3245,36.374,0,22258
4031,36.6260000000001,0,22259
2558,36.0680000000001,0,22260
1152,36.6260000000001,0,22261
656,36.5,0,22262
388,36.3200000000001,0,22263
388,36.6260000000001,0,22264
292,36.6260000000001,0,22265
292,36.6260000000001,0,22266
301,36.6260000000001,0,22267
876,35.006,0,22268
2750,34.3940000000001,0,22269
5699,33.8540000000001,0,22270
6970,32.3600000000001,0,22271
6251,32.1260000000001,0,22272
5387,34.034,0,22273
4759,39.0200000000001,0,22274
4866,41.1260000000001,0,22275
5211,41.2700000000001,0,22276
4961,39.722,0,22277
5410,39.074,0,22278
6670,38.93,0,22279
6466,38.372,0,22280
6466,38.4260000000001,0,22281
4540,38.4260000000001,0,22282
3334,37.9760000000001,0,22283
2779,37.7780000000001,0,22284
2476,37.508,0,22285
2476,37.148,0,22286
982,37.148,0,22287
600,36.0680000000001,0,22288
357,35.4020000000001,0,22289
260,35.0780000000001,0,22290
332,34.448,0,22291
855,33.242,0,22292
2721,32.558,0,22293
5709,32.2700000000001,0,22294
6731,31.874,0,22295
6731,32.756,0,22296
5941,32.756,0,22297
5941,32.9,0,22298
5303,32.9,0,22299
5303,35.2040000000001,0,22300
5303,35.2040000000001,0,22301
5303,35.2040000000001,0,22302
4782,35.2040000000001,0,22303
4994,36.5,0,22304
4994,38.6780000000001,0,22305
5218,38.6780000000001,0,22306
5218,39.974,0,22307
5285,39.974,0,22308
5847,40.6040000000001,0,22309
6316,41.522,0,22310
4697,41.648,0,22311
4697,39.6680000000001,0,22312
3479,39.6680000000001,0,22313
3479,38.5520000000001,0,22314
3479,38.5520000000001,0,22315
2999,38.5520000000001,0,22316
2999,37.94,0,22317
3057,37.94,0,22318
3057,37.274,0,22319
739,37.274,0,22320
739,36.6260000000001,0,22321
398,36.6260000000001,0,22322
365,34.898,0,22323
402,34.106,0,22324
783,32.6120000000001,0,22325
2556,31.0100000000001,0,22326
5529,30.308,0,22327
6670,30.8120000000001,0,22328
5939,31.046,0,22329
5038,31.046,0,22330
4539,30.074,0,22331
4539,30.9200000000001,0,22332
4989,30.9200000000001,0,22333
5329,30.596,0,22334
5418,31.28,0,22335
5418,32.684,0,22336
5818,32.684,0,22337
5818,33.2780000000001,0,22338
5818,33.2780000000001,0,22339
6670,33.2780000000001,0,22340
6030,34.1780000000001,0,22341
4696,33.908,0,22342
3919,32.414,0,22343
3282,30.7940000000001,0,22344
2552,28.8860000000001,0,22345
1777,27.4100000000001,0,22346
1289,25.322,0,22347
751,24.188,0,22348
571,22.3520000000001,0,22349
368,21.29,0,22350
382,20.264,0,22351
712,18.5,0,22352
1539,17.24,0,22353
2294,16.6460000000001,0,22354
3210,17.6540000000001,0,22355
3928,24.188,0,22356
4434,26.6,0,22357
5108,28.8680000000001,0,22358
5095,31.55,0,22359
5083,34.322,0,22360
4873,36.95,0,22361
4590,38.948,0,22362
4393,40.3520000000001,0,22363
3565,41.2700000000001,0,22364
4490,40.2620000000001,0,22365
3360,39.434,0,22366
2071,38.174,0,22367
1289,37.634,0,22368
751,36.7520000000001,0,22369
368,36.7520000000001,0,22370
382,37.4,0,22371
654,37.166,0,22372
1351,37.058,0,22373
2759,36.3200000000001,0,22374
3364,36.8780000000001,0,22375
3636,42.908,0,22376
4184,45.914,0,22377
4811,49.982,0,22378
4807,53.672,0,22379
4513,57.2,0,22380
4238,56.372,0,22381
3509,52.9700000000001,0,22382
2449,51.656,0,22383
1724,47.192,0,22384
1139,39.992,0,22385
522,37.5260000000001,0,22386
342,35.9780000000001,0,22387
269,34.3940000000001,0,22388
849,33.566,0,22389
2719,32.648,0,22390
6877,32.2520000000001,0,22391
6024,31.046,0,22392
5294,31.208,0,22393
4844,32.1260000000001,0,22394
5303,33.44,0,22395
5407,36.248,0,22396
6679,38.372,0,22397
4663,42.08,0,22398
2786,42.0260000000001,0,22399
2214,38.5700000000001,0,22400
1501,33.332,0,22401
1018,32.3600000000001,0,22402
586,30.3260000000001,0,22403
257,29.048,0,22404
307,26.24,0,22405
837,24.908,0,22406
6127,23.1260000000001,0,22407
6456,21.2180000000001,0,22408
6199,22.406,0,22409
5635,30.974,0,22410
4887,34.574,0,22411
5055,39.038,0,22412
5268,43.7,0,22413
6186,46.5260000000001,0,22414
6445,46.0040000000001,0,22415
4695,45.716,0,22416
2747,45.464,0,22417
2016,41.1440000000001,0,22418
1946,42.1700000000001,0,22419
689,42.1520000000001,0,22420
452,42.8,0,22421
378,44.096,0,22422
378,45.032,0,22423
418,45.032,0,22424
418,44.6180000000001,0,22425
1003,44.6180000000001,0,22426
2979,44.7260000000001,0,22427
6180,42.548,0,22428
7084,41.4860000000001,0,22429
6150,41.9,0,22430
5483,46.346,0,22431
4354,51.2780000000001,0,22432
4515,54.248,0,22433
5296,57.4520000000001,0,22434
6147,60.2780000000001,0,22435
6764,64.166,0,22436
3540,68.09,0,22437
3257,68.7020000000001,0,22438
1993,60.692,0,22439
1106,55.8680000000001,0,22440
648,54.8960000000001,0,22441
398,53.708,0,22442
360,52.0520000000001,0,22443
864,51.2780000000001,0,22444
2836,50.5760000000001,0,22445
6052,50.3780000000001,0,22446
6876,50.1260000000001,0,22447
6171,50.5040000000001,0,22448
5407,54.7520000000001,0,22449
5032,57.7760000000001,0,22450
5267,62.672,0,22451
5324,64.6700000000001,0,22452
5334,67.874,0,22453
5672,72.374,0,22454
6140,74.156,0,22455
6991,74.7860000000001,0,22456
4686,76.19,0,22457
3777,75.7940000000001,0,22458
3595,70.934,0,22459
3059,68.9180000000001,0,22460
2424,64.9040000000001,0,22461
1348,63.14,0,22462
798,60.4040000000001,0,22463
451,58.1,0,22464
323,56.3,0,22465
349,54.7520000000001,0,22466
826,53.1860000000001,0,22467
2586,52.0520000000001,0,22468
5731,51.2780000000001,0,22469
6806,50.414,0,22470
5278,50.756,0,22471
5101,58.6760000000001,0,22472
5440,62.474,0,22473
5816,67.514,0,22474
5832,71.114,0,22475
6318,73.274,0,22476
5916,75.848,0,22477
5886,75.9020000000001,0,22478
4033,74.6780000000001,0,22479
3412,71.366,0,22480
3258,70.3940000000001,0,22481
3127,67.6040000000001,0,22482
1865,66.308,0,22483
1336,64.4,0,22484
788,63.05,0,22485
638,62.9780000000001,0,22486
405,61.448,0,22487
413,60.548,0,22488
745,60.0260000000001,0,22489
1442,59.108,0,22490
2202,57.9200000000001,0,22491
3475,58.748,0,22492
4321,60.422,0,22493
4595,64.9040000000001,0,22494
5146,68,0,22495
5371,73.184,0,22496
4807,74.2280000000001,0,22497
4823,76.748,0,22498
4590,77.1620000000001,0,22499
4552,78.2600000000001,0,22500
4059,78.548,0,22501
3261,78.134,0,22502
3231,75.3260000000001,0,22503
3487,69.0260000000001,0,22504
2511,67.856,0,22505
1388,67.4960000000001,0,22506
830,66.4520000000001,0,22507
648,64.5260000000001,0,22508
395,63.122,0,22509
390,62.2040000000001,0,22510
629,61.124,0,22511
1180,60.2780000000001,0,22512
1734,58.784,0,22513
2116,60.0260000000001,0,22514
3117,64.5260000000001,0,22515
3847,66.848,0,22516
4724,70.646,0,22517
4722,73.274,0,22518
4661,76.622,0,22519
4671,77.234,0,22520
4426,78.8,0,22521
3125,77.9,0,22522
2569,74.372,0,22523
1801,69.1700000000001,0,22524
1036,67.8200000000001,0,22525
588,66.4520000000001,0,22526
370,65.3540000000001,0,22527
310,64.796,0,22528
299,64.7780000000001,0,22529
840,64.022,0,22530
2687,61.3760000000001,0,22531
5872,59.2520000000001,0,22532
6901,56.6780000000001,0,22533
6328,58.406,0,22534
5246,61.322,0,22535
4587,66.8120000000001,0,22536
4692,69.53,0,22537
4899,71.9780000000001,0,22538
5433,74.4440000000001,0,22539
5850,76.748,0,22540
6660,75.74,0,22541
6456,74.5700000000001,0,22542
4757,71.132,0,22543
3219,68.54,0,22544
2739,65.192,0,22545
2315,63.6440000000001,0,22546
3626,60.0620000000001,0,22547
3626,57.848,0,22548
1644,57.848,0,22549
1644,53.15,0,22550
626,53.15,0,22551
626,51.692,0,22552
338,51.692,0,22553
338,50.288,0,22554
267,50.288,0,22555
267,48.3620000000001,0,22556
315,48.3620000000001,0,22557
315,47.6600000000001,0,22558
862,47.6600000000001,0,22559
862,47.6600000000001,0,22560
2722,47.6600000000001,0,22561
2722,48.5600000000001,0,22562
2722,48.5600000000001,0,22563
5770,48.5600000000001,0,22564
5770,48.4700000000001,0,22565
6965,48.4700000000001,0,22566
6332,49.1,0,22567
6332,49.4960000000001,0,22568
5582,49.4960000000001,0,22569
4702,50.2700000000001,0,22570
4702,51.1700000000001,0,22571
5089,51.1700000000001,0,22572
5138,53.222,0,22573
5282,53.7440000000001,0,22574
6082,55.148,0,22575
6082,55.6520000000001,0,22576
6899,55.6520000000001,0,22577
6210,56.174,0,22578
4746,56.2280000000001,0,22579
3448,55.6700000000001,0,22580
3016,54.6440000000001,0,22581
2843,54.158,0,22582
1777,52.934,0,22583
1043,52.934,0,22584
538,52.25,0,22585
381,52.0520000000001,0,22586
275,51.9260000000001,0,22587
350,51.9260000000001,0,22588
350,52.0520000000001,0,22589
941,52.0520000000001,0,22590
2859,51.9260000000001,0,22591
2859,51.2780000000001,0,22592
6100,51.2780000000001,0,22593
6100,51.1520000000001,0,22594
7192,51.1520000000001,0,22595
7192,51.116,0,22596
6405,51.116,0,22597
6405,51.674,0,22598
5392,51.674,0,22599
5392,52.142,0,22600
4852,52.142,0,22601
4852,53.2040000000001,0,22602
5038,53.2040000000001,0,22603
5038,55.8860000000001,0,22604
5242,55.8860000000001,0,22605
5281,58.766,0,22606
5745,61.9700000000001,0,22607
6701,63.6260000000001,0,22608
6574,64.274,0,22609
4808,64.634,0,22610
3634,64.6700000000001,0,22611
3634,61.9520000000001,0,22612
3223,61.9520000000001,0,22613
3223,59.5940000000001,0,22614
2833,59.5940000000001,0,22615
2833,56.6780000000001,0,22616
2112,56.6780000000001,0,22617
2112,55.7780000000001,0,22618
2112,55.7780000000001,0,22619
2910,55.7780000000001,0,22620
2910,55.022,0,22621
2910,55.022,0,22622
1381,55.022,0,22623
1381,54.788,0,22624
1381,54.788,0,22625
417,54.788,0,22626
417,54.7520000000001,0,22627
327,54.7520000000001,0,22628
327,54.248,0,22629
338,54.248,0,22630
338,53.8520000000001,0,22631
856,53.8520000000001,0,22632
856,53.708,0,22633
856,53.708,0,22634
2781,53.708,0,22635
2781,52.808,0,22636
2781,52.808,0,22637
5955,52.808,0,22638
5955,53.1860000000001,0,22639
7260,53.1860000000001,0,22640
7260,53.2940000000001,0,22641
6303,53.2940000000001,0,22642
6303,53.8520000000001,0,22643
6303,53.8520000000001,0,22644
4648,53.8520000000001,0,22645
4648,55.5260000000001,0,22646
4734,55.5260000000001,0,22647
4734,55.5260000000001,0,22648
4734,55.5260000000001,0,22649
4884,55.5260000000001,0,22650
4884,54.806,0,22651
5197,54.806,0,22652
5106,57.1298,0,22653
5677,57.1298,0,22654
5994,61.0484000000001,0,22655
6864,61.0484000000001,0,22656
6736,61.0484000000001,0,22657
5021,56.7932000000002,0,22658
3962,56.7932000000002,0,22659
3511,56.7932000000002,0,22660
3166,50.2574000000001,0,22661
3196,50.2574000000001,0,22662
2737,50.2574000000001,0,22663
983,44.1374,0,22664
948,51.6200000000001,0,22665
442,50.3600000000001,0,22666
418,38.1056000000001,0,22667
921,38.1056000000001,0,22668
2824,38.1056000000001,0,22669
6035,35.2472000000001,0,22670
7241,35.2472000000001,0,22671
6166,43.88,0,22672
5388,42.4436,0,22673
4993,42.4436,0,22674
5228,45.5,0,22675
5640,52.9898,0,22676
5521,49.1,0,22677
5816,52.106,0,22678
6604,54.446,0,22679
4910,57.83,0,22680
3974,58.424,0,22681
3527,56.2100000000001,0,22682
2991,53.942,0,22683
2181,49.064,0,22684
1677,46.184,0,22685
935,44.924,0,22686
736,43.088,0,22687
405,41.864,0,22688
413,40.784,0,22689
745,40.4780000000001,0,22690
1442,39.3260000000001,0,22691
2202,39.164,0,22692
3497,41.738,0,22693
4366,46.3100000000001,0,22694
4482,51.6200000000001,0,22695
5285,58.28,0,22696
5057,64.58,0,22697
4855,66.542,0,22698
4755,68.0360000000001,0,22699
4687,68.072,0,22700
4444,68.558,0,22701
3340,68.198,0,22702
3497,64.3280000000001,0,22703
3000,62.69,0,22704
2256,61.088,0,22705
1867,61.124,0,22706
1063,60.9440000000001,0,22707
1063,60.2780000000001,0,22708
822,60.2780000000001,0,22709
822,59.3600000000001,0,22710
395,59.3600000000001,0,22711
395,58.892,0,22712
390,58.892,0,22713
629,58.046,0,22714
629,57.4700000000001,0,22715
629,57.4700000000001,0,22716
1180,57.4700000000001,0,22717
1180,55.0760000000001,0,22718
1734,55.0760000000001,0,22719
1734,54.356,0,22720
2620,54.356,0,22721
2620,52.574,0,22722
2620,52.574,0,22723
2907,52.574,0,22724
2907,52.142,0,22725
2907,52.142,0,22726
3494,52.142,0,22727
3494,52.5200000000001,0,22728
3494,52.5200000000001,0,22729
3929,52.5200000000001,0,22730
3929,52.1600000000001,0,22731
3929,52.1600000000001,0,22732
3929,52.1600000000001,0,22733
4349,52.1600000000001,0,22734
4349,52.574,0,22735
4349,52.574,0,22736
4779,52.574,0,22737
4779,54.914,0,22738
4347,54.914,0,22739
4347,55.634,0,22740
4347,55.634,0,22741
4087,55.634,0,22742
4087,55.7780000000001,0,22743
4087,55.7780000000001,0,22744
4461,55.7780000000001,0,22745
4461,55.958,0,22746
5823,55.958,0,22747
5823,56.174,0,22748
5823,56.174,0,22749
5823,56.174,0,22750
3260,56.174,0,22751
3260,55.472,0,22752
3260,55.472,0,22753
2577,55.472,0,22754
2577,53.8520000000001,0,22755
2577,53.8520000000001,0,22756
2577,53.8520000000001,0,22757
2269,53.8520000000001,0,22758
2269,53.3120000000001,0,22759
1609,53.3120000000001,0,22760
1609,52.9520000000001,0,22761
1609,52.9520000000001,0,22762
966,52.9520000000001,0,22763
966,52.4120000000001,0,22764
966,52.4120000000001,0,22765
513,52.4120000000001,0,22766
513,52.3760000000001,0,22767
513,52.3760000000001,0,22768
334,52.3760000000001,0,22769
334,52.484,0,22770
264,52.484,0,22771
264,52.808,0,22772
264,52.808,0,22773
337,52.808,0,22774
337,52.7,0,22775
337,52.7,0,22776
830,52.7,0,22777
830,52.2680000000001,0,22778
830,52.2680000000001,0,22779
2776,52.2680000000001,0,22780
2776,51.782,0,22781
2776,51.782,0,22782
5901,51.782,0,22783
5901,51.134,0,22784
6807,51.134,0,22785
6807,50.666,0,22786
6807,50.666,0,22787
5521,50.666,0,22788
5521,50.792,0,22789
5521,50.792,0,22790
4226,50.792,0,22791
4226,50.5940000000001,0,22792
4226,50.5940000000001,0,22793
4226,50.5940000000001,0,22794
4510,50.5940000000001,0,22795
4510,51.134,0,22796
4510,51.134,0,22797
4678,51.134,0,22798
4678,52.6460000000001,0,22799
4860,52.6460000000001,0,22800
4860,52.772,0,22801
4860,52.772,0,22802
5847,52.772,0,22803
5847,52.9520000000001,0,22804
5847,52.9520000000001,0,22805
6552,52.9520000000001,0,22806
6253,51.35,0,22807
4681,51.2780000000001,0,22808
3233,49.838,0,22809
2820,48.7040000000001,0,22810
2489,47.8040000000001,0,22811
1491,46.184,0,22812
971,45.68,0,22813
971,44.33,0,22814
545,44.33,0,22815
360,42.7100000000001,0,22816
252,42.566,0,22817
332,41.5760000000001,0,22818
839,41.522,0,22819
6015,40.6760000000001,0,22820
6015,40.7120000000001,0,22821
7149,40.7120000000001,0,22822
6326,40.892,0,22823
5321,41.54,0,22824
5321,42.08,0,22825
5985,42.08,0,22826
6505,45.5,0,22827
3429,46.8860000000001,0,22828
2521,47.624,0,22829
1053,46.6520000000001,0,22830
354,45.734,0,22831
327,43.466,0,22832
866,41.9360000000001,0,22833
2918,40.64,0,22834
5964,40.5680000000001,0,22835
7076,39.992,0,22836
6518,40.064,0,22837
5296,41.8100000000001,0,22838
4941,44.5100000000001,0,22839
5122,49.046,0,22840
6115,50.3960000000001,0,22841
6237,52.6280000000001,0,22842
1012,49.388,0,22843
1012,41.5760000000001,0,22844
600,41.5760000000001,0,22845
365,41.0360000000001,0,22846
365,39.956,0,22847
365,39.956,0,22848
275,39.956,0,22849
275,40.55,0,22850
336,40.55,0,22851
877,40.874,0,22852
2772,40.4960000000001,0,22853
5517,39.1280000000001,0,22854
6154,37.7600000000001,0,22855
6154,37.5440000000001,0,22856
5691,37.5440000000001,0,22857
5691,37.832,0,22858
5691,37.832,0,22859
5536,37.832,0,22860
5536,37.166,0,22861
4655,37.166,0,22862
4655,36.734,0,22863
4894,36.734,0,22864
4894,37.922,0,22865
5094,37.922,0,22866
5094,39.182,0,22867
5237,39.182,0,22868
5237,41.414,0,22869
5572,41.414,0,22870
5967,42.188,0,22871
6554,43.016,0,22872
6554,42.0440000000001,0,22873
6048,42.0440000000001,0,22874
6048,41.432,0,22875
4884,41.432,0,22876
4884,41.1260000000001,0,22877
4884,41.1260000000001,0,22878
3464,41.1260000000001,0,22879
3464,41.306,0,22880
2934,41.306,0,22881
2934,40.622,0,22882
2934,40.622,0,22883
2819,40.622,0,22884
2819,40.55,0,22885
2819,40.55,0,22886
1993,40.55,0,22887
1993,40.298,0,22888
1993,40.298,0,22889
1309,40.298,0,22890
1309,40.208,0,22891
597,40.208,0,22892
597,39.5780000000001,0,22893
458,39.5780000000001,0,22894
357,38.192,0,22895
398,37.058,0,22896
398,36.464,0,22897
810,36.464,0,22898
810,35.114,0,22899
2665,35.114,0,22900
2665,35.0780000000001,0,22901
5813,35.0780000000001,0,22902
5813,35.114,0,22903
6904,35.114,0,22904
6904,36.014,0,22905
5464,36.014,0,22906
5221,38.84,0,22907
4952,42.098,0,22908
5296,45.6440000000001,0,22909
5736,48.074,0,22910
5553,51.1700000000001,0,22911
5842,53.222,0,22912
6258,55.616,0,22913
6631,57.0200000000001,0,22914
5959,58.046,0,22915
4888,59.108,0,22916
2433,59.306,0,22917
950,58.316,0,22918
872,54.6440000000001,0,22919
808,50.864,0,22920
526,48.506,0,22921
1506,47.84,0,22922
862,47.084,0,22923
687,46.3100000000001,0,22924
405,45.1040000000001,0,22925
413,43.088,0,22926
745,41.558,0,22927
1442,40.046,0,22928
2202,39.884,0,22929
3400,40.388,0,22930
4239,42.206,0,22931
4476,45.6260000000001,0,22932
4924,49.7120000000001,0,22933
5266,53.006,0,22934
4982,54.3020000000001,0,22935
4880,55.958,0,22936
4782,57.2180000000001,0,22937
4740,57.542,0,22938
4648,57.398,0,22939
4334,57.0200000000001,0,22940
3710,55.616,0,22941
3347,53.834,0,22942
3494,52.034,0,22943
3170,50.1620000000001,0,22944
2348,48.1460000000001,0,22945
1628,46.814,0,22946
946,45.68,0,22947
735,44.366,0,22948
395,43.3940000000001,0,22949
390,42.566,0,22950
629,41.738,0,22951
1180,41.0540000000001,0,22952
1734,40.19,0,22953
2453,40.2260000000001,0,22954
2996,41.684,0,22955
3601,45.806,0,22956
4049,49.1360000000001,0,22957
4526,52.9700000000001,0,22958
4756,55.58,0,22959
4514,56.984,0,22960
4377,59.522,0,22961
4557,60.908,0,22962
5102,61.322,0,22963
4051,61.232,0,22964
3351,61.6280000000001,0,22965
2784,60.8540000000001,0,22966
2364,57.9020000000001,0,22967
1696,53.78,0,22968
1025,52.1600000000001,0,22969
171,50.1440000000001,0,22970
149,47.6600000000001,0,22971
123,44.2940000000001,0,22972
163,41.288,0,22973
702,39.0020000000001,0,22974
2766,37.5620000000001,0,22975
5639,36.914,0,22976
6457,35.9780000000001,0,22977
5804,38.2460000000001,0,22978
5032,45.698,0,22979
4345,51.89,0,22980
4459,56.642,0,22981
4665,60.566,0,22982
4715,62.042,0,22983
5044,62.942,0,22984
5476,64.346,0,22985
6020,65.282,0,22986
5671,65.138,0,22987
4148,65.3360000000001,0,22988
3028,65.642,0,22989
2858,64.4360000000001,0,22990
2748,61.3040000000001,0,22991
1821,55.616,0,22992
911,51.656,0,22993
568,49.406,0,22994
364,47.7680000000001,0,22995
281,46.85,0,22996
326,48.164,0,22997
861,47.606,0,22998
2878,47.4620000000001,0,22999
6083,46.4,0,23000
6952,45.374,0,23001
6325,46.598,0,23002
5476,51.98,0,23003
4694,56.8940000000001,0,23004
4725,61.448,0,23005
4874,64.616,0,23006
4965,67.2440000000001,0,23007
5389,68.396,0,23008
5857,69.584,0,23009
6339,69.692,0,23010
6023,69.8360000000001,0,23011
4254,70.034,0,23012
3212,70.448,0,23013
2801,68.522,0,23014
2363,65.282,0,23015
1708,62.258,0,23016
1092,59.4860000000001,0,23017
826,56.48,0,23018
774,55.0040000000001,0,23019
867,53.942,0,23020
799,52.0700000000001,0,23021
1021,49.856,0,23022
3119,46.688,0,23023
6151,43.682,0,23024
6131,42.0260000000001,0,23025
6446,44.906,0,23026
5423,49.3700000000001,0,23027
4693,53.384,0,23028
4841,55.6700000000001,0,23029
4968,57.956,0,23030
4974,60.53,0,23031
5211,62.2760000000001,0,23032
5769,63.68,0,23033
6472,65.0120000000001,0,23034
6180,65.4440000000001,0,23035
4681,65.606,0,23036
3599,65.174,0,23037
3139,63.698,0,23038
2655,61.142,0,23039
1791,55.256,0,23040
1084,50.1440000000001,0,23041
1219,46.0940000000001,0,23042
673,44.3120000000001,0,23043
323,43.124,0,23044
360,41.18,0,23045
947,41.198,0,23046
2917,39.938,0,23047
6146,42.206,0,23048
7130,44.15,0,23049
6299,45.6260000000001,0,23050
5244,50,0,23051
4425,55.0040000000001,0,23052
4980,58.1180000000001,0,23053
5136,62.384,0,23054
5226,65.516,0,23055
5567,68.0180000000001,0,23056
5947,71.1860000000001,0,23057
6539,73.832,0,23058
6274,75.5780000000001,0,23059
4970,77.1620000000001,0,23060
3733,77.504,0,23061
3153,77.0180000000001,0,23062
2983,72.824,0,23063
2659,66.7940000000001,0,23064
2183,64.58,0,23065
803,64.8680000000001,0,23066
553,63.824,0,23067
382,63.266,0,23068
390,62.816,0,23069
813,62.33,0,23070
2663,62.0780000000001,0,23071
5706,59.3960000000001,0,23072
6568,57.974,0,23073
5690,60.2780000000001,0,23074
5306,64.688,0,23075
4927,70.34,0,23076
5314,74.966,0,23077
5431,80.006,0,23078
5241,83.066,0,23079
5510,85.6940000000001,0,23080
5833,88.322,0,23081
5966,89.5100000000001,0,23082
4878,90.158,0,23083
4609,89.024,0,23084
3685,88.484,0,23085
3345,85.442,0,23086
3293,81.266,0,23087
2961,78.35,0,23088
2077,74.8760000000001,0,23089
1519,71.924,0,23090
890,68.0180000000001,0,23091
890,63.5360000000001,0,23092
630,63.5360000000001,0,23093
630,60.2600000000001,0,23094
420,60.2600000000001,0,23095
420,58.19,0,23096
367,58.19,0,23097
367,55.85,0,23098
723,55.85,0,23099
723,53.8520000000001,0,23100
1347,53.8520000000001,0,23101
